1:	712.000000   	@@@		6.568078	0.000000
2:	94.000000    	www		4.543295	0.693147
3:	93.000000    	the		4.532599	1.098612
4:	82.000000    	to		4.406719	1.386294
5:	59.000000    	and		4.077537	1.609438
6:	45.000000    	my		3.806662	1.791759
7:	42.000000    	in		3.737670	1.945910
8:	42.000000    	eat		3.737670	2.079442
9:	40.000000    	of		3.688879	2.197225
10:	39.000000    	food		3.663562	2.302585
11:	37.000000    	is		3.610918	2.397895
12:	34.000000    	you		3.526361	2.484907
13:	30.000000    	i		3.401197	2.564949
14:	29.000000    	this		3.367296	2.639057
15:	26.000000    	eating		3.258097	2.708050
16:	24.000000    	me		3.178054	2.772589
17:	23.000000    	it		3.135494	2.833213
18:	23.000000    	with		3.135494	2.890372
19:	22.000000    	just		3.091042	2.944439
20:	22.000000    	for		3.091042	2.995732
21:	22.000000    	so		3.091042	3.044522
22:	22.000000    	that		3.091042	3.091042
23:	21.000000    	###		3.044522	3.135494
24:	19.000000    	like		2.944439	3.178054
25:	18.000000    	taste		2.890372	3.218876
26:	18.000000    	at		2.890372	3.258097
27:	18.000000    	i’m		2.890372	3.295837
28:	17.000000    	was		2.833213	3.332205
29:	17.000000    	be		2.833213	3.367296
30:	16.000000    	on		2.772589	3.401197
31:	15.000000    	dinner		2.708050	3.433987
32:	15.000000    	not		2.708050	3.465736
33:	15.000000    	get		2.708050	3.496508
34:	15.000000    	good		2.708050	3.526361
35:	15.000000    	what		2.708050	3.555348
36:	14.000000    	do		2.639057	3.583519
37:	12.000000    	when		2.484907	3.610918
38:	12.000000    	all		2.484907	3.637586
39:	12.000000    	go		2.484907	3.663562
40:	12.000000    	&amp;		2.484907	3.688879
41:	12.000000    	but		2.484907	3.713572
42:	11.000000    	if		2.397895	3.737670
43:	11.000000    	people		2.397895	3.761200
44:	11.000000    	cook		2.397895	3.784190
45:	11.000000    	your		2.397895	3.806662
46:	11.000000    	out		2.397895	3.828641
47:	10.000000    	they		2.302585	3.850148
48:	10.000000    	am		2.302585	3.871201
49:	10.000000    	have		2.302585	3.891820
50:	9.000000     	want		2.197225	3.912023
51:	9.000000     	too		2.197225	3.931826
52:	9.000000     	had		2.197225	3.951244
53:	9.000000     	time		2.197225	3.970292
54:	9.000000     	really		2.197225	3.988984
